Gene.symbol	Gene.ID	adj.P.Val	logFC
NA	NA	0.240089470514391	1.01682506055556
NA	NA	0.240113028024668	0.538772196222223
NA	NA	0.240113028024668	0.309268611833335
NA	NA	0.240113028024668	-1.05107975594444
FAM102B	284611	0.240113028024668	-0.533086159277779
NA	NA	0.240113028024668	-0.478526118055556
NA	NA	0.240113028024668	-0.194121911944445
NA	NA	0.240144138017524	0.808463773500002
NA	NA	0.240234205230922	-0.414223104444444
DIS3L	115752	0.240302399486639	0.34492715127778
OR14C36	127066	0.240346877678564	0.447055265888889
NA	NA	0.2403511849538	-0.227468193388888
		0.240385961385042	-0.489409117833334
NA	NA	0.240385961385042	-0.192244051111111
NA	NA	0.240385961385042	-0.746864572500001
NA	NA	0.240385961385042	-0.670221343444446
NA	NA	0.240485855080811	-0.902956317888888
NA	NA	0.240485855080811	0.683309587222223
NA	NA	0.240485855080811	0.340238125277777
NA	NA	0.240567485138848	-0.453905398888889
NA	NA	0.240650903049998	0.970854981611109
NEO1	4756	0.240650903049998	0.717265905055554
		0.240844696157361	-0.5208527525
		0.240945822375817	0.717602981833332
NA	NA	0.241013105902663	0.332027085277777
NA	NA	0.241040135265721	0.413475638666666
NA	NA	0.241065388150181	-0.567222472944447
NA	NA	0.241124590489871	-0.407608786833333
NA	NA	0.241135068963911	0.588972935166666
		0.241135068963911	0.382189157444444
PPOX	5498	0.241135068963911	0.707297391388887
NA	NA	0.241346886747362	0.687514950944445
NA	NA	0.241346886747362	0.884203865111111
USP30	84749	0.241350470273731	-0.608201119222221
NA	NA	0.241492996487031	0.801490168333333
NA	NA	0.241597939396538	0.322552362555556
NA	NA	0.241597939396538	0.57400206805556
NA	NA	0.241630672294171	-0.557680909000002
PDPN	10630	0.241771163296781	-0.274193193888888
NA	NA	0.241975570993894	0.350332287055555
NA	NA	0.241975570993894	0.368191141555556
OLFM4	10562	0.241982598031714	0.289037101944444
NA	NA	0.241996923033423	-0.451165300166669
NA	NA	0.242081160508175	-0.333757941722221
NA	NA	0.242125527315413	-0.322691025277779
NA	NA	0.242179844895749	0.915586201444444
NA	NA	0.242186686371371	0.327721290611111
NA	NA	0.24223218093346	0.33902726588889
NA	NA	0.242289678671732	-0.609093907111113
NA	NA	0.242337687360904	-0.350942446166665
AKAP6	9472	0.242411481426873	0.359367570000001
NA	NA	0.242411481426873	0.551740477888887
NA	NA	0.242411481426873	-0.35487210888889
NA	NA	0.242411481426873	-0.419842208555556
NA	NA	0.242430827397918	-0.30232864261111
NA	NA	0.242709535395264	-0.496146072277774
NA	NA	0.242920103359996	-0.315900377666666
NA	NA	0.242923233394482	0.223615595055555
NA	NA	0.243018261589179	-0.349672251444445
NA	NA	0.243066708869148	-0.266966909000001
NA	NA	0.243125636469643	-0.253116871833334
NA	NA	0.243205242646437	0.414197623722221
MAPKAPK2	9261	0.243390056640285	0.476481418555553
ZNF605	100289635	0.243552573730031	0.529634753055555
		0.243563481889552	-0.594056587000002
CASP4	837	0.24359674732	-0.392771706333333
NA	NA	0.243701106685857	-0.312817345777777
NA	NA	0.243719113372155	-0.932717642388889
C10orf90	118611	0.243719113372155	-0.196900244666666
NA	NA	0.243782296712376	-0.240491499166665
NA	NA	0.243782296712376	0.440345098944444
NA	NA	0.243782296712376	-0.892500762555555
ENDOD1	23052	0.243807829420514	0.889785346111112
NA	NA	0.24391268766152	-0.467649499944444
AHNAK	79026	0.243990083718636	-0.726197929777776
NA	NA	0.243990083718636	-0.287608941055556
NA	NA	0.244025998588902	0.277198781611111
NA	NA	0.244032468843265	-0.389047989222223
ZFAND4	93550	0.244053467783256	-0.539568826499999
NA	NA	0.244053467783256	-0.403470782555556
NOC2L	26155	0.244071025044229	0.421048417611109
NA	NA	0.244071025044229	-0.507997799722224
NA	NA	0.244071025044229	0.358761651666667
SNORD116-10	100033422	0.244078850817404	0.189524795000001
NA	NA	0.244092376762743	0.800612168222221
NA	NA	0.244128477861302	-0.333543355277779
NA	NA	0.244128477861302	-0.312703175833334
NA	NA	0.244241999914059	0.179822064444444
TCHH	7062	0.244241999914059	-0.242142919111112
SLC25A33	84275	0.244241999914059	0.476944241333332
LOC645513///SEPT7P2///SEPT7P9	645513///641977///285961	0.244241999914059	-0.378636171055557
NA	NA	0.244354993229191	0.305648374277778
NA	NA	0.244389031886272	0.473871175277779
UCHL3	7347	0.244389031886272	0.230213561499999
NA	NA	0.244389031886272	-0.596102010111111
SLIT1	6585	0.244389031886272	-0.287165476277779
NA	NA	0.244457544877955	-0.277640135277777
NA	NA	0.244462966719251	-0.419148941
NA	NA	0.24450291424219	-0.279222560444444
NA	NA	0.24450291424219	-0.204254361777778
NA	NA	0.24450291424219	0.299739453055556
NA	NA	0.24450291424219	-0.39283038072222
NA	NA	0.24450291424219	-0.318997056611111
NA	NA	0.24450291424219	0.261991836666665
NA	NA	0.244543654192881	0.716503147388889
OPTC	26254	0.244543654192881	-0.275665784111109
SPRNP1	399833	0.244713954055944	-0.292979275777776
NA	NA	0.2448330117707	1.21235268094444
TAF13	6884	0.244853504255256	-0.693683566277779
		0.244853504255256	-0.211448846444445
NA	NA	0.244873730069107	-0.452547383
NA	NA	0.244873730069107	0.364375446888888
NA	NA	0.244873730069107	-0.305399419833334
NA	NA	0.244880070256094	0.410601205833331
NA	NA	0.244941692603291	0.679995659388888
NA	NA	0.244941692603291	-0.181544643000001
NA	NA	0.244941692603291	0.300271561388889
NA	NA	0.244997047499895	-0.306826784555555
NA	NA	0.244997047499895	-0.398743417444445
NA	NA	0.24499908144378	-0.376489004611113
NA	NA	0.245091874907493	0.379197369000002
NA	NA	0.245124031278641	0.530973061944442
PIGB	9488	0.245130934065819	-0.627338643055555
NA	NA	0.245134518662855	-0.258102057666666
NA	NA	0.245191067653237	-0.257311469833334
NA	NA	0.24525193508443	0.723268747166667
NA	NA	0.245279527770283	-0.3657356785
NA	NA	0.245293649853593	0.264674845777777
NA	NA	0.245313729781218	0.35685073338889
TBX5	6910	0.245319180210159	-0.296320636166667
MAP2K5	5607	0.245348888820286	-0.317940144222221
NA	NA	0.245504789923753	0.277843278444442
		0.245541001785265	0.326371547833333
LCE2C	353140	0.245549608291952	-0.253248018944444
NA	NA	0.245549608291952	-0.50715959438889
NA	NA	0.245634179959746	0.408685207833333
NA	NA	0.24571275764659	-0.435498865277777
SRSF9	8683	0.245727265352038	0.570091043111109
NA	NA	0.245727265352038	0.426932982555556
NA	NA	0.24577255789183	0.548700091555554
NA	NA	0.245784214725835	-0.303826911444445
NA	NA	0.245883372386363	0.562552616888889
NA	NA	0.245960573232463	0.418442214000001
NA	NA	0.246039213223542	0.144251223722222
C15orf32	145858	0.246042152046835	-0.252823681222222
		0.246042152046835	-0.249017817611112
NA	NA	0.24610651185963	0.341121622722222
NA	NA	0.246132302692219	-0.361109555722221
NA	NA	0.246160451336631	-0.267092357944443
NA	NA	0.246160451336631	-0.432211171333336
NA	NA	0.246160451336631	-1.41361428872222
NA	NA	0.246272321666336	0.587569219166667
CSRNP2	81566	0.246272321666336	-0.376503308055554
		0.246334393725668	-0.178167070666666
NA	NA	0.246334393725668	-0.863728019333342
NA	NA	0.246369806617184	0.384173446388889
NA	NA	0.246400743613322	0.379876797555556
NA	NA	0.246411653541292	0.450939589666663
PRSS23	11098	0.246411653541292	0.273002648111111
NA	NA	0.246706887389967	-0.598616634055555
OPN3	23596	0.246819663730268	-0.496955045944447
NA	NA	0.246819663730268	-0.487195462611112
NA	NA	0.246819663730268	0.670339252611114
TCHP	84260	0.246819663730268	-0.300928269555556
NA	NA	0.246835728862509	0.704166537388888
NA	NA	0.246937167367317	0.215884381111112
NA	NA	0.247056506139093	-0.251226294611111
		0.247103087159203	0.619314248555555
NA	NA	0.247114036767257	0.38999902994444
NA	NA	0.24714362526692	-0.289646773333334
NA	NA	0.247163244031746	-0.290553945999999
NA	NA	0.247329544395221	-0.450579383888893
CRY2	1408	0.247357375347703	-0.300040931944447
NA	NA	0.247417842550302	-0.335437661500002
		0.247431166029801	-0.522065100500001
NA	NA	0.247677675736952	0.196769043944446
NA	NA	0.247677675736952	0.290387867333332
NA	NA	0.247677675736952	-1.03966793838889
NA	NA	0.247694423655196	0.359967570944445
NA	NA	0.247694423655196	-0.404911232833333
NA	NA	0.247694423655196	0.293889710944445
PTCH2	8643	0.247725491968441	-0.278402330500001
NA	NA	0.247788177565039	-0.234775068222222
NA	NA	0.247819915676747	0.293491530166666
NA	NA	0.247829447841785	0.288216714055556
NA	NA	0.247829447841785	0.329992374000003
NA	NA	0.247829447841785	-0.590551219833336
NA	NA	0.247859076117368	0.290881346444447
NA	NA	0.247919847895152	-0.742543661833336
TRIM51	84767	0.247919847895152	-0.331340925611111
NA	NA	0.248004129906517	0.356279709666668
NA	NA	0.248017283099576	0.279418521999999
NEK3	4752	0.248021658005747	-0.366030028666668
TRMT1L	81627	0.248027372144136	-0.525934640388888
NA	NA	0.248052949227872	-0.482268368333333
NA	NA	0.248052949227872	0.356492289444445
NA	NA	0.24814910458103	0.399285556499999
NA	NA	0.24814910458103	-0.91694608772222
MAN1A2	10905	0.248221428664575	0.3397998515
UCP3	7352	0.248227258531288	-0.315521762611111
NA	NA	0.248227258531288	0.307841608777779
TNR	7143	0.248227258531288	-0.259747822333333
NA	NA	0.248227691574574	0.554287322
NA	NA	0.248244227184224	-0.206597749944445
NA	NA	0.248244227184224	0.369588429444446
ZZZ3	26009	0.248244227184224	0.433936651555551
NA	NA	0.248277658015364	-0.290211410833332
		0.248297410375612	-0.265297259611111
EIF3A	8661	0.248297410375612	0.253746777666665
CHIT1	1118	0.248297410375612	-0.282636394833333
NA	NA	0.248624606613657	0.230561678611112
NA	NA	0.248704055852607	-0.214013776833333
CNR2	1269	0.248747321449185	0.377398039722223
NA	NA	0.248755697551485	-0.52856118561111
NA	NA	0.248808940605732	-0.630904090333334
NA	NA	0.248982264391342	0.21315068038889
NA	NA	0.248999764725223	-0.460088433388888
NA	NA	0.248999764725223	-0.346056564111113
		0.249017497049611	0.361964856111112
		0.24905286358759	0.258432040722223
NA	NA	0.24905286358759	-0.240765211333333
		0.249071021417847	-0.283839035055554
NA	NA	0.249087554608255	0.328921500388887
NA	NA	0.249087554608255	0.267052408222222
NA	NA	0.249106752372496	-0.408201627055557
NA	NA	0.249114416226702	0.53391099122222
NA	NA	0.249134732666607	0.354019182777776
DYDC2	84332	0.249134732666607	-0.273590682555556
NA	NA	0.249134732666607	0.235256242333333
NA	NA	0.249134732666607	0.55690877961111
NA	NA	0.249173207671238	0.630355774888888
NA	NA	0.249197658086905	-0.202645306777778
NA	NA	0.249209708430968	0.517224474944444
SNORD116-21	100033432	0.249209708430968	1.70319070755556
		0.249268034145911	0.343670837888888
B3GALNT2	148789	0.249313763878515	0.40760414638889
NA	NA	0.249373060585861	-0.348678018666667
NA	NA	0.249519832081039	0.359937176222222
YME1L1	10730	0.249544105451593	0.239618474666663
B4GALNT3	283358	0.249544105451593	-0.363090648833333
NA	NA	0.249589229808671	0.594159335000001
NA	NA	0.249628241326407	-0.357428475333335
NA	NA	0.24966413540398	-0.520358647888891
INSC	387755	0.24969242327508	-0.240996389111112
LRRC8C	84230	0.249785890146776	-0.479761864166667
NA	NA	0.249816214439558	-0.374109828000003
NA	NA	0.249843679431757	-0.354492049777778
NA	NA	0.249853817427549	-0.360516420999999
TMPRSS5///TMPRSS5	80975///80975	0.249914034987139	0.233952513055557
MOV10	4343	0.249925350146823	0.382420163722221
NA	NA	0.250128089675581	-0.351612349222224
NA	NA	0.250128089675581	0.529431897666667
NA	NA	0.250140398632514	-0.296084908777779
NA	NA	0.25014635047439	0.574731959833333
NA	NA	0.250178613322121	-0.230888570333333
NA	NA	0.250219623756365	0.226595603166666
NA	NA	0.250234180268715	-0.303415105222222
NA	NA	0.250294403959711	0.394588645666669
NA	NA	0.250294403959711	-0.36410225588889
NA	NA	0.250294403959711	-0.415796438277779
NA	NA	0.250294403959711	-0.323509517222223
NA	NA	0.250372263191491	-0.344080039111112
NA	NA	0.250405927073446	0.329777514888888
NA	NA	0.250405927073446	1.0192983315
NA	NA	0.250405927073446	-0.349465280388888
NA	NA	0.250430794243332	0.491146561222222
NA	NA	0.250458473643274	0.812604400000001
SDHD	6392	0.250583846591409	-0.373395187055559
NA	NA	0.25060554074891	0.9729792465
NA	NA	0.250643364544879	0.410959644222223
NA	NA	0.250652921876978	0.527018836999998
NA	NA	0.250652921876978	0.584941481777778
KDM5A	5927	0.250656512648761	0.477902195722223
NA	NA	0.250680922509291	-0.247256869944444
DLEU2L	79469	0.250687419250737	0.350889725444445
NA	NA	0.250722226545324	-0.385598038111112
		0.250722226545324	-0.135631258
NA	NA	0.250843177355427	-0.277902857000002
KCNJ11	3767	0.250881697702716	-0.285571863277777
NA	NA	0.250891349403481	0.410855865500003
NA	NA	0.250902644559684	0.862784508833333
NA	NA	0.250915783179223	-0.215618373444445
NA	NA	0.250923226252293	0.257200889944447
NA	NA	0.250923226252293	0.264952188333334
NA	NA	0.251183174437612	-0.365822418555557
KIRREL3-AS3	283165	0.251210617984994	0.276158780555554
NA	NA	0.251230606910666	-0.407918625833331
NA	NA	0.251284264083025	0.514166412166666
SERPINA4	5267	0.251621900934698	-0.26368999888889
NA	NA	0.25163049718192	0.209950298222222
NA	NA	0.25163049718192	0.471989141888888
NA	NA	0.25188238491712	-0.227510566944443
		0.251889642095799	0.484196518166669
NA	NA	0.251958791746874	-0.394451103333333
NA	NA	0.252001525748127	0.444382410111111
NA	NA	0.252101214979887	-0.3756466555
NA	NA	0.252133843213362	-0.65822418988889
NA	NA	0.252133843213362	0.556501931388889
CCNL2	81669	0.252184987771322	0.341090334833336
NCDN	23154	0.252184987771322	-0.312860983888892
NA	NA	0.252223640582414	0.647008516888889
NA	NA	0.252223640582414	0.326651662777775
NA	NA	0.252257432358974	0.387908100055556
NA	NA	0.252257432358974	0.461832878444444
PLA2G2A	5320	0.252257432358974	-0.265371217111111
NA	NA	0.252267137473555	0.273070998388889
CD151	977	0.252373925857006	-0.57480845188889
NA	NA	0.2523903830093	-0.447802603277778
NA	NA	0.25253942817596	-0.495161899388887
NA	NA	0.252593930194648	-0.605285081611111
NA	NA	0.252796546975208	-0.373771896833333
NA	NA	0.252817904106803	-0.334956653055555
LIPA	3988	0.252905519737896	-0.515652033777775
NA	NA	0.253052159432871	-0.282285069555557
NA	NA	0.253141807406709	-0.258285511333332
ATP6V1D	51382	0.253156663609858	-0.510953166555556
LY9	4063	0.253176456170043	0.496773621444444
NA	NA	0.253317325869075	0.207282445000001
NA	NA	0.253317325869075	0.523534900222223
IFIT1B	439996	0.253317325869075	1.38084501311111
NA	NA	0.253317325869075	-0.313449365444446
NA	NA	0.253317325869075	-0.432351073611111
		0.253317325869075	-0.290317862111112
PRF1	5551	0.253317325869075	0.664824861388888
NA	NA	0.253317325869075	0.515827963833335
NA	NA	0.253317325869075	0.738698119833333
		0.253318239637193	-0.285684052222222
NA	NA	0.253347169334034	0.28029930238889
NA	NA	0.253382798932902	0.513501779277776
UBR1	197131	0.253382798932902	0.289098691611108
NA	NA	0.253579416808882	-0.304949224777778
		0.253579416808882	0.548364005999999
NA	NA	0.253579416808882	0.697072845166665
NA	NA	0.253579416808882	-0.248613977055555
NA	NA	0.253745645542176	-0.384659481444445
ESPNP	284729	0.253745645542176	-0.417900554444444
		0.253745645542176	-0.227153792111112
CDC42SE1	56882	0.253745645542176	-0.598914301555558
NA	NA	0.253755986997894	0.137380501166668
		0.253755986997894	-0.447515100166665
NA	NA	0.253755986997894	-0.458073351166669
NA	NA	0.253799995386831	0.27048268861111
NA	NA	0.253886510265527	0.372988246499999
NA	NA	0.253886510265527	0.427622591833336
NA	NA	0.2539415890849	0.430616338888889
NA	NA	0.254109704690005	-0.221658116111111
NA	NA	0.25412969837666	-0.272734530333334
NA	NA	0.25417548503366	-0.331753687333334
NA	NA	0.254216462063394	-0.26442028
NA	NA	0.254262976350786	0.613544933166667
NA	NA	0.254262976350786	0.321606285999999
OR52N4	390072	0.254439800460557	0.549689439388889
NA	NA	0.254457170543701	-0.316603589333335
NA	NA	0.254533513267193	-0.548672121555557
NA	NA	0.254534647595629	-0.255173493333333
NA	NA	0.254534647595629	0.308015719
NA	NA	0.254564743791482	0.614999682277779
NA	NA	0.25460307314029	0.24515872038889
NA	NA	0.25460307314029	-0.337793601277778
NA	NA	0.25460307314029	0.3289281105
NA	NA	0.25460307314029	-0.265343951611112
NA	NA	0.254611102687015	0.349613044777777
NA	NA	0.254666824299302	-0.403060421166668
NA	NA	0.2546793582203	0.443569195833334
VSIG8	391123	0.2546793582203	-0.453212203555555
		0.254745769718065	-0.655565822055556
NA	NA	0.254745769718065	0.405822213444444
		0.254745769718065	-0.372840711333335
PDS5B	23047	0.254745769718065	0.212892249222223
STX5	6811	0.254745769718065	-0.337223905277781
ARHGEF19	128272	0.254745769718065	-0.208697838166667
SNORD116-9///SNORD116-8///SNORD116-6///SNORD116-3	100033421///100033420///100033418///100033415	0.254745769718065	0.909696522777779
NA	NA	0.254745769718065	0.696383964944443
NA	NA	0.254745769718065	0.14134794111111
APAF1	317	0.254752755165788	-0.661621810055555
		0.254773695877198	-0.623664491111112
NA	NA	0.254918969313435	0.511913749388889
		0.254918969313435	-0.269095626222222
NA	NA	0.255023871510827	0.549877564055555
NA	NA	0.255112616647662	-0.334600566277779
NA	NA	0.25521521626144	0.237966761444445
AJAP1	55966	0.25525550161869	-0.376896020555557
POLR3GL	84265	0.25525550161869	0.537359367166668
NA	NA	0.255278107933333	-0.226806067277781
NA	NA	0.255296281219543	0.73414793811111
NA	NA	0.255435202494361	-0.336247136999999
ZMIZ1	57178	0.255610655440429	-0.412152849055554
NA	NA	0.255709976407899	-0.238314605166667
NA	NA	0.255709976407899	0.578929345777778
NA	NA	0.255709976407899	0.548009801833333
NA	NA	0.255716819983673	-0.337458036388888
NA	NA	0.255729048140871	0.225820126833333
NA	NA	0.256200899380548	0.637012257611111
NA	NA	0.256225223842362	1.02640416788889
		0.256227877575405	-0.169347424777778
NA	NA	0.256230007442681	-0.378372441388889
NA	NA	0.256230007442681	0.680022837833332
NA	NA	0.256307675029955	-0.27984628638889
NA	NA	0.256337836457632	-0.292136541555555
NA	NA	0.256342748294426	-0.845008768555556
NA	NA	0.256374315331376	-0.328936934722223
NA	NA	0.256718144879839	0.167614055944445
NA	NA	0.256783156983577	0.460079164777778
NA	NA	0.256904679036696	-0.267023404777778
SLC30A1	7779	0.256998377891948	-0.569112642277779
NA	NA	0.257080810105506	-0.293926771444446
NA	NA	0.257119813615801	0.721535746277777
TBCE	6905	0.257119813615801	0.370712676277777
NA	NA	0.257229586125228	0.341785015333333
NA	NA	0.257253140500893	0.521758145222222
NA	NA	0.25727744685841	-0.454028895
NA	NA	0.257288119574626	-0.320991830666666
NA	NA	0.257336027609734	-0.501650382111113
CNTN1	1272	0.257409664503587	0.585039919388889
DKK1	22943	0.257426825305291	-0.201869980444445
NA	NA	0.257426825305291	-0.274481158388888
NA	NA	0.257465176148376	-0.34206234411111
NA	NA	0.257652901648626	-0.290482513055556
DTX1	1840	0.257656644774189	-0.25928719977778
NA	NA	0.257656644774189	0.278170963777779
NA	NA	0.257656644774189	-0.466382278333333
NA	NA	0.25770648666287	-0.238144585000001
NA	NA	0.25770648666287	-0.265614819277785
NA	NA	0.257832154965536	-0.357760354722222
NA	NA	0.257872382239788	-0.478879033944443
CD84	8832	0.257912492114955	0.449176750555556
		0.257912492114955	-0.318009579166667
NA	NA	0.257912492114955	-0.426553653833336
NA	NA	0.257912492114955	0.207157605277777
NA	NA	0.25791975959085	0.236852035944445
NA	NA	0.25791975959085	0.363977903499998
PFKFB2	5208	0.25791975959085	-0.711108535499999
NA	NA	0.25791975959085	-0.34298852238889
NA	NA	0.25791975959085	-0.801667292444447
NA	NA	0.25801812866618	0.262295079388889
NA	NA	0.25801812866618	0.841491626833333
NA	NA	0.25801812866618	0.333110350055556
NA	NA	0.25801812866618	0.535971818055555
NA	NA	0.25801812866618	0.719196548666668
NA	NA	0.25801812866618	-0.318781326611111
NA	NA	0.25801812866618	-0.230596613333335
NA	NA	0.25801812866618	0.661413838944445
NA	NA	0.25801812866618	-0.291071030000001
NA	NA	0.258136885698994	-0.557908922611111
NA	NA	0.258208815907016	-0.400681358777778
		0.258237133080329	0.311688445555555
NA	NA	0.258250056893152	-0.256296574277777
NA	NA	0.258292838997328	0.677413798555556
NA	NA	0.258310030363974	0.382511385333333
NA	NA	0.258310030363974	0.327898099333333
NA	NA	0.258310030363974	0.31832166961111
ARID1A	8289	0.258366268223079	-0.315391596333333
NA	NA	0.258374179853409	-0.338009619944447
NA	NA	0.258374179853409	-0.401447463722222
		0.258473632755063	-0.378977125388889
ALPL	249	0.258597332264811	-0.426326359444446
NA	NA	0.258686384822207	-0.236194033666665
NA	NA	0.258686384822207	0.427277189888888
SAXO2	283726	0.258795361335356	0.472994256444443
NA	NA	0.258795513885038	-0.314276816722223
NA	NA	0.25881237036236	-0.29693377138889
KRT8	3856	0.25881237036236	0.8514329725
NA	NA	0.258834345045031	-0.342695742722222
RPPH1	85495	0.258834345045031	0.54254639411111
RHD	6007	0.258834345045031	1.02894596855556
NA	NA	0.258834345045031	-0.308056618222223
NA	NA	0.258940272652032	0.392679940944443
NA	NA	0.259053590754826	0.704698048444443
		0.259131663831685	-0.188222998277777
ZNF485	220992	0.259157542890696	0.664836376277777
SIVA1	10572	0.259158647824615	-0.300204141333336
NA	NA	0.259158647824615	-0.482956681000002
TSPAN15	23555	0.259176395950306	0.606669155333333
SDE2	163859	0.259245139939735	0.562207496388889
NA	NA	0.259270730283794	-0.312068678055555
NA	NA	0.259299858110323	-0.242321724722223
SRRM4	84530	0.259299858110323	-0.250162571888889
VPS29	51699	0.259396066701842	-0.369531090055554
NA	NA	0.259420820091956	-0.294488955388888
CHRM3	1131	0.259420820091956	0.304010544777777
NA	NA	0.259485845967652	0.882986115777776
NA	NA	0.259485845967652	-0.36593624488889
NA	NA	0.259538557794822	0.340505114666666
NA	NA	0.259549155034427	-0.395743228666667
NA	NA	0.259582527417131	-0.369118180055556
NA	NA	0.259688614023378	0.326008509944445
NA	NA	0.259693809254299	-0.797435048222221
NA	NA	0.259697602376399	0.254537812333334
SNX32	254122	0.259710643616649	0.375856032833332
CHRM4	1132	0.259710643616649	-0.367642205944445
SMNDC1	10285	0.259710643616649	-0.250456882444443
NA	NA	0.259733065426801	0.494252248944446
NA	NA	0.25982012100993	-0.599258300611114
PTPN20	26095	0.259987894287606	0.565030889000001
NA	NA	0.259987894287606	0.163173622222221
NA	NA	0.260045181802779	-0.312786695388889
NA	NA	0.260051116415405	0.629781774111109
FAM25G///FAM25BP///FAM25C///FAM25A///AGAP11	100133093///100132929///644054///643161///119385	0.260051116415405	-0.433311216944446
		0.260089891886556	-0.654071384000002
NA	NA	0.260207174312398	-0.306501373666666
NA	NA	0.260207174312398	0.8117929515
NA	NA	0.260207174312398	0.972711006833332
FHL3	2275	0.260207174312398	-0.388594287666665
NA	NA	0.260207174312398	0.293957338
NA	NA	0.260207174312398	0.177553181444445
NA	NA	0.260228634668329	0.643276457166666
EIF2AK4	440275	0.260266393372568	0.225128626277779
NA	NA	0.260311631543814	-0.428442716666668
NA	NA	0.260312920260884	-0.403874050111112
CASC10	399726	0.26032641880802	0.578691509944445
NA	NA	0.260401239846556	0.234462407833332
NA	NA	0.260455475818912	-0.321078492777778
UBE4A	9354	0.260455475818912	-0.288697081833337
NA	NA	0.260768609320398	-0.5445785905
E2F2	1870	0.260807525649954	0.662978443499998
NA	NA	0.260807525649954	-0.912279069333333
NA	NA	0.260807525649954	-0.810689396888888
RPL23AP64	649946	0.260807525649954	-0.282007707777777
NA	NA	0.260807525649954	-0.302801042277777
MAGI3	260425	0.260807525649954	-0.297075449444444
NA	NA	0.260807525649954	0.417391783944446
RGS5	8490	0.260874792608833	0.205554105944444
NA	NA	0.260874792608833	0.553269396444447
NA	NA	0.260874792608833	0.343256635944446
NA	NA	0.260874792608833	0.243508530055556
NA	NA	0.260874792608833	-0.626560964333335
SLITRK1	114798	0.260886166841977	-0.23279191788889
		0.260886166841977	0.402950148333333
NA	NA	0.260928831345088	-0.290635780000001
NA	NA	0.260980686412061	-0.495771393333334
NA	NA	0.260994097481449	0.362257235333336
NA	NA	0.261111775597963	-0.335046458111111
NA	NA	0.261145132259281	-0.476780263666667
NA	NA	0.261200438256026	0.489055409166669
NA	NA	0.261232058984449	0.604110210777776
NA	NA	0.261232058984449	0.493586507833332
NA	NA	0.261232058984449	-0.506110245333334
NA	NA	0.261232058984449	-0.486580956388889
RPUSD4	84881	0.261267257419843	0.328436244944443
NA	NA	0.261297017455882	-0.864973635277777
NA	NA	0.26148660147236	0.606664306944445
NA	NA	0.261498730136448	-0.431742697777777
NA	NA	0.261553745239602	-0.346654731666667
CCDC168	643677	0.261583795487033	-0.190735036666668
NA	NA	0.261668920650836	-0.298379869944447
NA	NA	0.261748614039627	0.207060416888889
IFNLR1	163702	0.261753344476541	0.209147247888888
NA	NA	0.261845162992663	-0.1603072115
NA	NA	0.261944763928892	-0.204596896666661
WARS2	10352	0.262073075012	0.347635082555556
ABCC8	6833	0.262129121004081	-0.244977455222223
NA	NA	0.262168660495454	0.230854502055555
NA	NA	0.262183098120795	0.314409155833334
NA	NA	0.262203821235358	0.433225124500001
NA	NA	0.262266628730859	-0.336087600166667
NA	NA	0.262356310640528	-0.261717084999999
NA	NA	0.262356310640528	-0.269532301166666
SLC46A3///SLC46A3	283537///283537	0.262383938242135	-0.563127482055555
FOXA1	3169	0.262383938242135	-0.291612203444442
GTF2B	2959	0.26246933190657	0.393865750111114
NA	NA	0.262481477779096	-0.260961710111111
NA	NA	0.262541537387018	0.515765846722225
NA	NA	0.262543545628989	-0.292127064499999
MIR211	406993	0.262546499365359	-0.386189536166667
NA	NA	0.262621353282337	-0.249875856333334
		0.262682771661262	0.262716277277779
SNORD116-20	100033431	0.262746370115353	-1.27920232911111
NA	NA	0.262746370115353	-0.212599584666666
NA	NA	0.262917433251056	-0.431827399833334
NA	NA	0.263231200580205	-0.260317987055557
NA	NA	0.263231200580205	0.550668189333333
NA	NA	0.263231200580205	-0.503660089
OPTN	10133	0.263259868059882	0.727483119388888
NA	NA	0.263272919369718	0.529572597333332
NA	NA	0.263317508281105	0.351908460833335
NA	NA	0.263363293511385	-0.349837629333333
NA	NA	0.263363293511385	0.288634458666665
UBASH3B	84959	0.263402059097973	0.461852179555554
NA	NA	0.263512841618498	-0.242572444388887
NA	NA	0.263512841618498	0.371261816166665
NA	NA	0.263622051338583	0.480017533444447
NA	NA	0.263690472675373	0.410462921166665
NA	NA	0.263742598954996	-0.815958548833334
NA	NA	0.263844693321919	-0.365817955666663
NA	NA	0.263863717382489	-0.354229553555554
NA	NA	0.263873587004679	0.264994541722223
NA	NA	0.263937897161812	-0.434161463444445
NA	NA	0.263960920487404	1.14705315016667
NA	NA	0.263986166711028	-0.284488296833332
UTP11	51118	0.264095952653861	-0.341751395444445
NA	NA	0.264128972643968	0.514733664555558
NA	NA	0.264143746357184	0.357625560055556
NA	NA	0.26430379603557	-0.296776809999999
NA	NA	0.26430379603557	-0.302918145833333
NA	NA	0.264304471764232	-0.194574905277777
NA	NA	0.264304471764232	-0.768653829055555
NA	NA	0.264304471764232	0.356233715777778
NA	NA	0.264304471764232	-0.273044162111111
NA	NA	0.264562822445695	0.513524875000001
		0.264562822445695	-0.459312093499999
OLFML1	283298	0.264562822445695	-0.167389685722222
SHMT2	6472	0.264562822445695	0.476110379388889
NA	NA	0.264562822445695	-0.51204155211111
NA	NA	0.264562822445695	-0.394491845500001
MPC2	25874	0.264572228838955	0.35613136083333
